,time,spline,prediction probe,prediction case,prediction cases across domain,target
1108,0.012582659,11615.221,11615.221,11615.221,11615.221,11702.554
1109,0.012584284,15578.045,15578.045,15578.045,15578.045,14986.265
1110,0.012585893,17262.764,11014.262,10612.394,8872.137,17262.764
1111,0.012587488,14720.83,14720.83,14720.83,14720.83,12788.03
1112,0.012589065,9053.579,9053.579,9053.579,9053.579,2270.4917
1113,0.01259062,2039.8511,11129.772,6526.5107,6735.965,2039.8511
1114,0.0125922,-4924.2935,-4924.2935,-4924.2935,-4924.2935,-5899.8984
1115,0.012593814,-10409.851,-10409.851,-10409.851,-10409.851,-4764.8125
1116,0.012595414,-12810.352,-11491.074,-8718.927,-7283.7017,-12810.352
1117,0.012597005,-11484.973,-11484.973,-11484.973,-11484.973,-10397.141
1118,0.012598608,-8473.227,-8473.227,-8473.227,-8473.227,-9470.906
1119,0.012600203,-6558.992,-11899.291,-6345.8574,-6139.689,-6558.992
1120,0.012601817,-7657.149,-7657.149,-7657.149,-7657.149,-7175.086
1121,0.01260343,-10281.886,-10281.886,-10281.886,-10281.886,-10647.977
1122,0.012605057,-12050.602,-10985.227,-7365.4497,-8371.031,-12050.602
1123,0.012606674,-11210.054,-11210.054,-11210.054,-11210.054,-12069.234
1124,0.01260829,-8829.074,-8829.074,-8829.074,-8829.074,-11789.648
1125,0.012609898,-6654.5625,-10432.414,-8545.489,-8272.754,-6654.5625
1126,0.012611512,-6027.703,-6027.703,-6027.703,-6027.703,-6772.36
1127,0.012613107,-6836.6367,-6836.6367,-6836.6367,-6836.6367,-6058.1016
1128,0.012614682,-8581.305,-9178.08,-6568.5005,-3084.8462,-8581.305
1129,0.012616266,-10750.736,-10750.736,-10750.736,-10750.736,-12173.086
1130,0.012617877,-12472.184,-12472.184,-12472.184,-12472.184,-12187.633
1131,0.012619503,-12679.57,-10761.186,-12136.662,-8615.1455,-12679.57
1132,0.01262113,-10727.505,-10727.505,-10727.505,-10727.505,-11731.0625
1133,0.012622729,-7755.834,-7755.834,-7755.834,-7755.834,-9010.141
1134,0.012624301,-5219.8203,-10858.311,-9659.475,-6892.933,-5219.8203
1135,0.012625882,-4063.8103,-4063.8103,-4063.8103,-4063.8103,-1439.8207
1136,0.012627449,-3793.141,-3793.141,-3793.141,-3793.141,-2100.9456
1137,0.012629049,-3509.0627,-3780.4602,-1192.896,-1477.2953,-3509.0627
1138,0.012630691,-2513.4724,-2513.4724,-2513.4724,-2513.4724,-1611.4066
1139,0.01263234,-1146.8203,-1146.8203,-1146.8203,-1146.8203,5503.0933
1140,0.01263398,-35.35976,-1092.2028,1417.4545,1120.9843,-35.35976
1141,0.01263566,381.37207,381.37207,381.37207,381.37207,-1316.2035
1142,0.012637309,281.99283,281.99283,281.99283,281.99283,-2141.469
1143,0.012638911,45.49961,551.6561,-1637.4938,39.64056,45.49961
1144,0.012640488,-83.93912,-83.93912,-83.93912,-83.93912,910.0855
1145,0.012642061,-218.78343,-218.78343,-218.78343,-218.78343,-1377.7972
1146,0.012643636,-552.7816,153.83453,-4253.0176,-860.1263,-552.7816
1147,0.012645214,-1189.6824,-1189.6824,-1189.6824,-1189.6824,2472.3667
1148,0.012646801,-1870.0071,-1870.0071,-1870.0071,-1870.0071,2294.484
1149,0.012648386,-2230.9612,-877.69305,-3191.6555,-1705.7125,-2230.9612
1150,0.012649965,-1988.7196,-1988.7196,-1988.7196,-1988.7196,211.99179
1151,0.012651533,-1153.0256,-1153.0256,-1153.0256,-1153.0256,2683.898
1152,0.012653099,204.39806,-464.49527,-635.9259,-227.87718,204.39806
1153,0.012654688,1957.408,1957.408,1957.408,1957.408,2888.8198
1154,0.012656303,3601.9001,3601.9001,3601.9001,3601.9001,7399.265
1155,0.012657947,4489.015,2902.984,3004.6282,2590.6748,4489.015
1156,0.012659596,4111.228,4111.228,4111.228,4111.228,-2957.3909
1157,0.012661206,2794.0012,2794.0012,2794.0012,2794.0012,-3365.2502
1158,0.012662794,1017.4449,1547.4536,4104.9863,1667.6316,1017.4449
1159,0.012664359,-835.0731,-835.0731,-835.0731,-835.0731,3075.0308
1160,0.012665891,-2630.0933,-2630.0933,-2630.0933,-2630.0933,-924.13324
1161,0.012667462,-4392.2505,-2109.5713,-4718.0513,-140.44995,-4392.2505
1162,0.012669086,-5987.5024,-5987.5024,-5987.5024,-5987.5024,-4654.133
1163,0.012670698,-6892.093,-6892.093,-6892.093,-6892.093,-6409.164
1164,0.012672297,-6601.297,-6768.0986,-6548.099,-4944.7646,-6601.297
1165,0.012673879,-4931.8794,-4931.8794,-4931.8794,-4931.8794,-5526.0703
1166,0.012675428,-2869.8508,-2869.8508,-2869.8508,-2869.8508,-261.4535
1167,0.012676932,-1564.8832,-2611.4524,-5911.6533,-11.557884,-1564.8832
1168,0.012678414,-1705.113,-1705.113,-1705.113,-1705.113,-4668.9766
1169,0.012679896,-2851.157,-2851.157,-2851.157,-2851.157,-3937.5393
1170,0.012681388,-4314.844,-1734.5553,-4744.694,-328.72165,-4314.844
1171,0.012682874,-5524.9546,-5524.9546,-5524.9546,-5524.9546,-6211.336
1172,0.012684365,-6527.719,-6527.719,-6527.719,-6527.719,-6895.6724
1173,0.012685918,-7548.625,-5997.6816,-6345.498,-550.53516,-7548.625
1174,0.012687537,-8724.089,-8724.089,-8724.089,-8724.089,-10157.117
1175,0.012689172,-9817.191,-9817.191,-9817.191,-9817.191,-7910.696
1176,0.012690809,-10516.18,-8807.719,-7568.9624,-7031.0913,-10516.18
1177,0.012692419,-10559.226,-10559.226,-10559.226,-10559.226,-10321.711
1178,0.012694016,-9856.449,-9856.449,-9856.449,-9856.449,-5263.0396
1179,0.012695599,-8350.258,-9226.6875,-9115.857,-7506.773,-8350.258
1180,0.012697191,-6139.414,-6139.414,-6139.414,-6139.414,-9070.25
1181,0.012698778,-4126.2915,-4126.2915,-4126.2915,-4126.2915,-7734.219
1182,0.012700357,-3378.3518,-5126.134,-4385.026,-3318.6875,-3378.3518
1183,0.012701986,-4523.7,-4523.7,-4523.7,-4523.7,-757.9457
1184,0.012703669,-6225.8413,-6225.8413,-6225.8413,-6225.8413,-2224.2349
1185,0.012705362,-6324.305,-7533.325,-6731.7285,-3893.271,-6324.305
1186,0.012706995,-3538.4995,-3538.4995,-3538.4995,-3538.4995,-2224.555
1187,0.012708633,592.5003,592.5003,592.5003,592.5003,-2710.1877
1188,0.012710246,3811.2415,1082.3214,-563.1743,-1104.9712,3811.2415
1189,0.0127118,4714.862,4714.862,4714.862,4714.862,5930.906
1190,0.012713314,4516.1616,4516.1616,4516.1616,4516.1616,5971.0386
1191,0.012714826,4793.4526,4030.944,457.15204,2691.1836,4793.4526
1192,0.012716346,6534.599,6534.599,6534.599,6534.599,3863.9993
1193,0.012717902,8547.397,8547.397,8547.397,8547.397,7845.0303
1194,0.012719491,8870.093,6580.658,2742.5134,5844.473,8870.093
1195,0.012721038,6218.4336,6218.4336,6218.4336,6218.4336,4518.9526
1196,0.012722554,2055.6763,2055.6763,2055.6763,2055.6763,-1439.1566
1197,0.012724075,-1790.9377,1575.5913,-2076.5952,1120.2103,-1790.9377
1198,0.012725622,-3892.6077,-3892.6077,-3892.6077,-3892.6077,1609.8198
1199,0.012727218,-4532.0522,-4532.0522,-4532.0522,-4532.0522,686.5699
1200,0.012728872,-4505.4453,-5028.037,-2854.0173,-4091.707,-4505.4453
1201,0.012730512,-4549.8735,-4549.8735,-4549.8735,-4549.8735,-5078.594
1202,0.012732117,-4598.174,-4598.174,-4598.174,-4598.174,-3124.8284
1203,0.012733666,-4403.227,-3943.8997,-5667.222,-2866.7275,-4403.227
1204,0.012735205,-3830.7205,-3830.7205,-3830.7205,-3830.7205,-4966.094
1205,0.012736773,-3089.943,-3089.943,-3089.943,-3089.943,-4893.164
1206,0.012738391,-2507.7112,-3287.2498,-2715.404,-1509.8651,-2507.7112
1207,0.012740012,-2285.1145,-2285.1145,-2285.1145,-2285.1145,-708.0316
1208,0.01274162,-1864.437,-1864.437,-1864.437,-1864.437,806.4684
1209,0.012743227,-510.391,-1672.5845,-2913.4915,-963.4747,-510.391
1210,0.01274481,2087.0237,2087.0237,2087.0237,2087.0237,-1248.141
1211,0.012746369,4796.532,4796.532,4796.532,4796.532,2896.398
1212,0.012747933,6247.273,3764.7993,3010.5674,5901.4175,6247.273
1213,0.012749514,5435.7686,5435.7686,5435.7686,5435.7686,4383.0073
1214,0.012751118,3113.9412,3113.9412,3113.9412,3113.9412,1355.2653
1215,0.012752669,675.4449,1201.1536,3620.622,2965.216,675.4449
1216,0.012754165,-995.2849,-995.2849,-995.2849,-995.2849,-405.18787
1217,0.012755696,-2316.0667,-2316.0667,-2316.0667,-2316.0667,-5044.0474
1218,0.012757241,-3868.383,-1775.4768,976.41846,-394.2936,-3868.383
1219,0.012758788,-6082.644,-6082.644,-6082.644,-6082.644,-7253.953
1220,0.012760323,-8617.919,-8617.919,-8617.919,-8617.919,-5933.9453
1221,0.012761892,-11037.773,-8399.491,-4720.2773,-4580.68,-11037.773
1222,0.012763438,-12677.331,-12677.331,-12677.331,-12677.331,-8986.102
1223,0.012764982,-12760.4,-12760.4,-12760.4,-12760.4,-10869.1875
1224,0.012766522,-10426.273,-11101.171,-13671.892,-7941.929,-10426.273
1225,0.01276806,-5289.1914,-5289.1914,-5289.1914,-5289.1914,-1425.3832
1226,0.012769639,1345.3063,1345.3063,1345.3063,1345.3063,8080.0933
1227,0.012771249,7363.7256,1016.89514,2764.4412,963.81635,7363.7256
1228,0.012772871,10912.499,10912.499,10912.499,10912.499,9089.413
1229,0.012774481,12143.966,12143.966,12143.966,12143.966,10146.585
1230,0.012776093,11780.976,10420.896,7790.344,11127.405,11780.976
1231,0.012777691,10462.629,10462.629,10462.629,10462.629,6961.1787
1232,0.012779277,8573.853,8573.853,8573.853,8573.853,2376.6948
1233,0.012780849,6425.6636,8904.587,8102.7114,6017.804,6425.6636
1234,0.012782474,4181.0303,4181.0303,4181.0303,4181.0303,4788.429
1235,0.012784162,1923.2607,1923.2607,1923.2607,1923.2607,-1193.1488
1236,0.012785797,-138.25038,1476.577,3380.7542,184.69437,-138.25038
1237,0.012787385,-1887.098,-1887.098,-1887.098,-1887.098,2402.4058
1238,0.012788954,-2904.8557,-2904.8557,-2904.8557,-2904.8557,-2123.883
1239,0.012790544,-2661.2896,-2285.9797,-28.408375,-2466.3367,-2661.2896
1240,0.012792157,-831.07074,-831.07074,-831.07074,-831.07074,2798.8667
1241,0.012793753,1643.518,1643.518,1643.518,1643.518,6334.2417
1242,0.012795361,3596.101,1387.5999,2261.2195,-92.75354,3596.101
1243,0.012796967,4143.9976,4143.9976,4143.9976,4143.9976,2741.2964
1244,0.012798537,3831.1367,3831.1367,3831.1367,3831.1367,1807.8824
1245,0.01280007,3508.0464,3315.4734,1211.5294,5580.9316,3508.0464
1246,0.012801632,3706.119,3706.119,3706.119,3706.119,5524.5464
1247,0.012803241,3983.9407,3983.9407,3983.9407,3983.9407,7007.8823
1248,0.012804864,3565.828,2872.6716,863.2803,4935.7324,3565.828
1249,0.012806413,1978.7375,1978.7375,1978.7375,1978.7375,552.74176
1250,0.012807937,-470.0314,-470.0314,-470.0314,-470.0314,-2963.3206
1251,0.012809528,-3499.6018,-258.48328,-196.24037,-217.55188,-3499.6018
1252,0.012811122,-6514.382,-6514.382,-6514.382,-6514.382,-4813.6875
1253,0.012812663,-8839.538,-8839.538,-8839.538,-8839.538,-7716.7734
1254,0.012814186,-10004.5625,-9094.23,-1941.7666,-4845.63,-10004.5625
1255,0.012815692,-9783.669,-9783.669,-9783.669,-9783.669,-10501.195
1256,0.012817251,-9019.976,-9019.976,-9019.976,-9019.976,-10817.484
1257,0.012818889,-8976.977,-9051.08,-7446.222,-7210.9663,-8976.977
1258,0.012820484,-10413.479,-10413.479,-10413.479,-10413.479,-5559.789
1259,0.012822072,-11543.613,-11543.613,-11543.613,-11543.613,-9997.391
1260,0.012823654,-10028.289,-9962.376,-11307.379,-9716.871,-10028.289
1261,0.012825195,-4716.506,-4716.506,-4716.506,-4716.506,-3482.9143
1262,0.01282673,1905.391,1905.391,1905.391,1905.391,674.0308
1263,0.012828312,6583.523,1409.3547,1523.826,-5130.9185,6583.523
1264,0.012829893,6493.118,6493.118,6493.118,6493.118,-653.42224
1265,0.012831489,3089.6465,3089.6465,3089.6465,3089.6465,1774.9684
1266,0.012833019,-905.39874,5968.2754,-327.7736,-485.07898,-905.39874
1267,0.012834492,-3643.8826,-3643.8826,-3643.8826,-3643.8826,-1285.3832
1268,0.012835955,-5115.0366,-5115.0366,-5115.0366,-5115.0366,-3970.922
1269,0.012837425,-5558.9536,-5651.866,-4243.5024,-2191.3286,-5558.9536
1270,0.012838919,-5242.5674,-5242.5674,-5242.5674,-5242.5674,-6276.766
1271,0.012840477,-4707.3184,-4707.3184,-4707.3184,-4707.3184,-6852.4453
1272,0.012842111,-4705.242,-5082.345,-9496.98,-4988.1675,-4705.242
1273,0.012843736,-5782.2295,-5782.2295,-5782.2295,-5782.2295,-2178.7659
1274,0.012845324,-7194.754,-7194.754,-7194.754,-7194.754,-8481.25
1275,0.012846875,-7999.5625,-6250.4976,-5608.9795,-7428.0645,-7999.5625
1276,0.012848392,-7682.678,-7682.678,-7682.678,-7682.678,-5614.5474
1277,0.01284992,-6954.7646,-6954.7646,-6954.7646,-6954.7646,-5076.1567
1278,0.012851515,-6851.2734,-7043.761,-5393.1455,-7950.277,-6851.2734
1279,0.012853065,-8101.203,-8101.203,-8101.203,-8101.203,-7621.203
1280,0.012854584,-9861.185,-9861.185,-9861.185,-9861.185,-7837.5938
1281,0.012856111,-11052.172,-8669.42,-5278.354,-8650.802,-11052.172
1282,0.012857622,-10783.495,-10783.495,-10783.495,-10783.495,-10158.523
1283,0.012859154,-9021.148,-9021.148,-9021.148,-9021.148,-9609.195
1284,0.012860728,-5859.2817,-9651.99,-6485.138,-6699.6973,-5859.2817
1285,0.012862302,-1770.7814,-1770.7814,-1770.7814,-1770.7814,-2979.5393
1286,0.012863893,1927.9335,1927.9335,1927.9335,1927.9335,2493.0698
1287,0.012865481,3570.7104,1416.5677,-3561.243,-1547.6558,3570.7104
1288,0.012867045,2234.977,2234.977,2234.977,2234.977,-2717.969
1289,0.012868664,-573.3372,-573.3372,-573.3372,-573.3372,-5875.086
1290,0.012870327,-2461.258,2271.773,2361.194,-2537.4597,-2461.258
1291,0.012872009,-1388.0255,-1388.0255,-1388.0255,-1388.0255,7867.656
1292,0.012873688,1919.5653,1919.5653,1919.5653,1919.5653,7051.273
1293,0.012875377,6048.687,2607.043,1231.6023,-1371.309,6048.687
1294,0.012877034,9660.695,9660.695,9660.695,9660.695,11602.593
1295,0.012878703,12407.887,12407.887,12407.887,12407.887,10869.702
1296,0.01288038,14009.71,9859.595,8607.966,7068.0815,14009.71
1297,0.012882018,14407.192,14407.192,14407.192,14407.192,16276.843
1298,0.012883642,14421.497,14421.497,14421.497,14421.497,17806.71
1299,0.012885259,15004.124,10459.426,14018.674,9848.277,15004.124
1300,0.01288691,16749.451,16749.451,16749.451,16749.451,13780.413
1301,0.012888558,18602.578,18602.578,18602.578,18602.578,18187.156
1302,0.012890192,19120.256,12185.948,15211.1875,10701.767,19120.256
1303,0.012891787,17438.605,17438.605,17438.605,17438.605,20430.04
1304,0.012893364,14498.544,14498.544,14498.544,14498.544,16555.99
1305,0.012894937,11564.726,12343.717,10835.162,9829.319,11564.726
1306,0.012896542,9498.784,9498.784,9498.784,9498.784,8094.96
1307,0.012898181,7784.36,7784.36,7784.36,7784.36,8315.694
1308,0.012899814,5509.6323,11271.313,7027.5957,3875.0815,5509.6323
1309,0.012901446,1976.5795,1976.5795,1976.5795,1976.5795,1953.6011
1310,0.012903095,-2469.6072,-2469.6072,-2469.6072,-2469.6072,-851.8519
1311,0.012904734,-7084.508,-1807.204,-6636.5522,-2547.359,-7084.508
1312,0.012906357,-11256.754,-11256.754,-11256.754,-11256.754,-10541.102
1313,0.012907968,-14724.745,-14724.745,-14724.745,-14724.745,-14492.953
1314,0.012909586,-17325.203,-13482.688,-12925.37,-12284.304,-17325.203
1315,0.012911208,-18851.9,-18851.9,-18851.9,-18851.9,-17392.633
1316,0.012912855,-19163.19,-19163.19,-19163.19,-19163.19,-15876.319
1317,0.012914511,-18098.883,-14421.397,-12328.719,-14044.89,-18098.883
1318,0.012916131,-15784.613,-15784.613,-15784.613,-15784.613,-18330.422
1319,0.01291772,-13043.513,-13043.513,-13043.513,-13043.513,-16433.586
1320,0.012919307,-10747.477,-14510.037,-10438.379,-9278.053,-10747.477
1321,0.012920892,-9530.154,-9530.154,-9530.154,-9530.154,-6492.805
1322,0.012922493,-8964.795,-8964.795,-8964.795,-8964.795,-9556.5625
1323,0.012924139,-8342.516,-13933.236,-6167.935,-6108.8594,-8342.516
1324,0.01292577,-7133.9976,-7133.9976,-7133.9976,-7133.9976,-5730.9375
1325,0.012927385,-5573.8174,-5573.8174,-5573.8174,-5573.8174,-5366.5083
1326,0.01292902,-4040.5315,-6021.952,-5316.3306,-2398.8176,-4040.5315
1327,0.01293062,-2926.8372,-2926.8372,-2926.8372,-2926.8372,415.65585
1328,0.012932206,-2296.1445,-2296.1445,-2296.1445,-2296.1445,-3479.555
1329,0.012933784,-2170.3286,-2233.681,-3213.5398,-1669.4937,-2170.3286
1330,0.012935364,-2452.733,-2452.733,-2452.733,-2452.733,-491.60193
1331,0.012936956,-2541.2795,-2541.2795,-2541.2795,-2541.2795,1100.2886
1332,0.012938553,-1685.7504,-1912.2708,-3353.9478,870.819,-1685.7504
1333,0.012940138,494.46564,494.46564,494.46564,494.46564,-2430.4768
1334,0.012941747,3048.1965,3048.1965,3048.1965,3048.1965,-495.53946
1335,0.012943405,4574.0464,2544.5247,-2382.8137,-2109.4883,4574.0464
1336,0.012945017,4007.5352,4007.5352,4007.5352,4007.5352,3998.1948
1337,0.012946579,2364.2515,2364.2515,2364.2515,2364.2515,2220.109
1338,0.012948091,920.9605,2915.194,2593.9314,310.16623,920.9605
1339,0.012949577,494.41876,494.41876,494.41876,494.41876,1528.4448
1340,0.012951052,892.12866,892.12866,892.12866,892.12866,1785.1089
1341,0.012952541,1722.4839,695.4653,310.87662,-2072.3826,1722.4839
1342,0.012954041,2642.6963,2642.6963,2642.6963,2642.6963,3753.656
1343,0.012955546,3519.909,3519.909,3519.909,3519.909,3575.117
1344,0.012957036,4269.5776,2697.78,2905.0002,975.4192,4269.5776
1345,0.012958558,4796.9277,4796.9277,4796.9277,4796.9277,3421.609
1346,0.012960127,4792.0957,4792.0957,4792.0957,4792.0957,1918.0856
1347,0.012961708,3870.5933,3561.6033,6081.389,4727.253,3870.5933
1348,0.012963303,1855.8925,1855.8925,1855.8925,1855.8925,1387.4917
1349,0.012964951,-632.44116,-632.44116,-632.44116,-632.44116,842.484
1350,0.012966642,-2579.8677,-334.88037,4045.0708,-755.57306,-2579.8677
1351,0.012968286,-3131.046,-3131.046,-3131.046,-3131.046,-1400.4535
1352,0.012969893,-2687.89,-2687.89,-2687.89,-2687.89,-950.3832
1353,0.012971505,-1816.0941,-3286.0247,721.72784,-4632.077,-1816.0941
1354,0.012973141,-1054.064,-1054.064,-1054.064,-1054.064,-4278.8677
1355,0.012974812,-993.71686,-993.71686,-993.71686,-993.71686,-6637.8516
